clone_a,clone_b,batch,n_a,n_b,sinkhorn,energy
E7.5-R1-C2,E7.5-R2-C4,36,182,110,47.907588958740234,5.544002056121826
E7.5-R1-C2,E7.5-R2-C4,37,182,110,29.160831451416016,3.001981258392334
E7.5-R1-C2,E7.5-R2-C4,38,182,110,41.804542541503906,4.7171630859375
E7.5-R1-C2,E7.5-R2-C4,39,182,110,38.371368408203125,4.65410041809082
E7.5-R1-C2,E7.5-R2-C4,40,182,110,53.126007080078125,4.5996904373168945
E7.5-R1-C2,E7.5-R2-C4,41,182,110,22.996341705322266,2.9432339668273926
E7.5-R1-C2,E7.5-R2-C4,42,182,110,46.238548278808594,4.736414909362793
E7.5-R1-C2,E7.5-R2-C4,43,182,110,36.387901306152344,3.713870048522949
E7.5-R1-C2,E7.5-R2-C4,44,182,110,37.23681640625,4.401534080505371
E7.5-R1-C2,E7.5-R2-C4,45,182,110,42.96686935424805,4.4628682136535645
E7.5-R1-C2,E7.5-R2-C4,46,182,110,16.439685821533203,2.74334454536438
E7.5-R1-C2,E7.5-R2-C4,47,182,110,33.650291442871094,3.43449068069458
E7.5-R1-C2,E7.5-R2-C4,48,182,110,25.56854248046875,3.528423309326172
E7.5-R1-C2,E7.5-R2-C4,49,182,110,38.45848083496094,4.292889595031738
E7.5-R1-C2,E7.5-R3-C1,0,182,1019,34.62858581542969,1.8062400817871094
E7.5-R1-C2,E7.5-R3-C1,1,182,1019,28.573688507080078,1.735985279083252
E7.5-R1-C2,E7.5-R3-C1,2,182,1019,36.864784240722656,1.6015949249267578
E7.5-R1-C2,E7.5-R3-C1,3,182,1019,35.392120361328125,1.6291847229003906
E7.5-R1-C2,E7.5-R3-C1,4,182,1019,26.166473388671875,1.4301390647888184
E7.5-R1-C2,E7.5-R3-C1,5,182,1019,28.065635681152344,1.414769172668457
E7.5-R1-C2,E7.5-R3-C1,6,182,1019,19.009716033935547,0.9274129867553711
E7.5-R1-C2,E7.5-R3-C1,7,182,1019,35.412437438964844,1.696089744567871
E7.5-R1-C2,E7.5-R3-C1,8,182,1019,29.31041717529297,1.6754236221313477
E7.5-R1-C2,E7.5-R3-C1,9,182,1019,28.729751586914062,1.6378297805786133
E7.5-R1-C2,E7.5-R3-C1,10,182,1019,31.647512435913086,1.5558080673217773
E7.5-R1-C2,E7.5-R3-C1,11,182,1019,23.94972801208496,1.319554328918457
E7.5-R1-C2,E7.5-R3-C1,12,182,1019,24.999134063720703,1.399582862854004
E7.5-R1-C2,E7.5-R3-C1,13,182,1019,27.391403198242188,1.3137836456298828
E7.5-R1-C2,E7.5-R3-C1,14,182,1019,37.29576110839844,2.3622217178344727
E7.5-R1-C2,E7.5-R3-C1,15,182,1019,17.404834747314453,1.051774024963379
E7.5-R1-C2,E7.5-R3-C1,16,182,1019,26.39783477783203,1.1921472549438477
E7.5-R1-C2,E7.5-R3-C1,17,182,1019,35.02919387817383,2.2906494140625
E7.5-R1-C2,E7.5-R3-C1,18,182,1019,37.115516662597656,1.4231300354003906
E7.5-R1-C2,E7.5-R3-C1,19,182,1019,33.33479690551758,1.4015703201293945
E7.5-R1-C2,E7.5-R3-C1,20,182,1019,29.214813232421875,1.3501148223876953
E7.5-R1-C2,E7.5-R3-C1,21,182,1019,39.19084167480469,2.925553798675537
E7.5-R1-C2,E7.5-R3-C1,22,182,1019,28.895488739013672,1.7275981903076172
E7.5-R1-C2,E7.5-R3-C1,23,182,1019,34.739768981933594,1.537419319152832
E7.5-R1-C2,E7.5-R3-C1,24,182,1019,26.436058044433594,1.8472328186035156
E7.5-R1-C2,E7.5-R3-C1,25,182,1019,32.700340270996094,2.1015167236328125
E7.5-R1-C2,E7.5-R3-C1,26,182,1019,37.841190338134766,1.592545986175537
E7.5-R1-C2,E7.5-R3-C1,27,182,1019,25.535926818847656,1.4927525520324707
E7.5-R1-C2,E7.5-R3-C1,28,182,1019,29.283309936523438,1.2678370475769043
E7.5-R1-C2,E7.5-R3-C1,29,182,1019,35.20774841308594,1.7158355712890625
E7.5-R1-C2,E7.5-R3-C1,30,182,1019,27.61896514892578,1.3383607864379883
E7.5-R1-C2,E7.5-R3-C1,31,182,1019,24.498701095581055,1.290743350982666
E7.5-R1-C2,E7.5-R3-C1,32,182,1019,34.83780288696289,1.7624926567077637
E7.5-R1-C2,E7.5-R3-C1,33,182,1019,35.59409713745117,1.5931978225708008
E7.5-R1-C2,E7.5-R3-C1,34,182,1019,35.66173553466797,2.2646260261535645
E7.5-R1-C2,E7.5-R3-C1,35,182,1019,45.07929992675781,3.0483956336975098
E7.5-R1-C2,E7.5-R3-C1,36,182,1019,27.728017807006836,1.4400053024291992
E7.5-R1-C2,E7.5-R3-C1,37,182,1019,34.724143981933594,2.3204660415649414
E7.5-R1-C2,E7.5-R3-C1,38,182,1019,37.015769958496094,2.4249067306518555
E7.5-R1-C2,E7.5-R3-C1,39,182,1019,30.57398223876953,1.6924266815185547
E7.5-R1-C2,E7.5-R3-C1,40,182,1019,26.698978424072266,1.6000032424926758
E7.5-R1-C2,E7.5-R3-C1,41,182,1019,26.400793075561523,1.5136604309082031
E7.5-R1-C2,E7.5-R3-C1,42,182,1019,23.692768096923828,1.239649772644043
E7.5-R1-C2,E7.5-R3-C1,43,182,1019,24.539325714111328,1.5374670028686523
E7.5-R1-C2,E7.5-R3-C1,44,182,1019,31.72821044921875,1.7305355072021484
E7.5-R1-C2,E7.5-R3-C1,45,182,1019,34.788108825683594,1.9488964080810547
E7.5-R1-C2,E7.5-R3-C1,46,182,1019,29.20824432373047,1.8565940856933594
E7.5-R1-C2,E7.5-R3-C1,47,182,1019,38.994407653808594,2.3445420265197754
E7.5-R1-C2,E7.5-R3-C1,48,182,1019,26.852210998535156,1.5892071723937988
E7.5-R1-C2,E7.5-R3-C1,49,182,1019,23.613765716552734,1.3896465301513672
E7.5-R1-C2,E7.5-R3-C3,0,182,166,40.534690856933594,3.142913341522217
E7.5-R1-C2,E7.5-R3-C3,1,182,166,33.16215515136719,2.203829765319824
E7.5-R1-C2,E7.5-R3-C3,2,182,166,28.87070655822754,1.9229936599731445
E7.5-R1-C2,E7.5-R3-C3,3,182,166,27.168079376220703,1.715489387512207
E7.5-R1-C2,E7.5-R3-C3,4,182,166,36.02720642089844,3.469292640686035
E7.5-R1-C2,E7.5-R3-C3,5,182,166,17.036134719848633,1.569042682647705
E7.5-R1-C2,E7.5-R3-C3,6,182,166,21.018699645996094,1.9590864181518555
E7.5-R1-C2,E7.5-R3-C3,7,182,166,41.69053268432617,2.935227394104004
E7.5-R1-C2,E7.5-R3-C3,8,182,166,24.898963928222656,2.1314573287963867
E7.5-R1-C2,E7.5-R3-C3,9,182,166,27.566509246826172,1.8676013946533203
E7.5-R1-C2,E7.5-R3-C3,10,182,166,25.90985107421875,2.3930230140686035
E7.5-R1-C2,E7.5-R3-C3,11,182,166,30.833450317382812,2.0868759155273438
E7.5-R1-C2,E7.5-R3-C3,12,182,166,44.738956451416016,3.386385440826416
E7.5-R1-C2,E7.5-R3-C3,13,182,166,45.133277893066406,3.2258005142211914
E7.5-R1-C2,E7.5-R3-C3,14,182,166,23.40350341796875,1.9413433074951172
E7.5-R1-C2,E7.5-R3-C3,15,182,166,18.957447052001953,1.6838397979736328
E7.5-R1-C2,E7.5-R3-C3,16,182,166,33.640438079833984,3.556614875793457
E7.5-R1-C2,E7.5-R3-C3,17,182,166,43.85577392578125,2.8540968894958496
E7.5-R1-C2,E7.5-R3-C3,18,182,166,38.58625793457031,3.225853443145752
E7.5-R1-C2,E7.5-R3-C3,19,182,166,29.062358856201172,2.2698583602905273
E7.5-R1-C2,E7.5-R3-C3,20,182,166,20.8251953125,2.1074132919311523
E7.5-R1-C2,E7.5-R3-C3,21,182,166,25.082855224609375,2.6270551681518555
E7.5-R1-C2,E7.5-R3-C3,22,182,166,19.48394775390625,1.774874210357666
E7.5-R1-C2,E7.5-R3-C3,23,182,166,35.16131591796875,2.769963264465332
E7.5-R1-C2,E7.5-R3-C3,24,182,166,29.164535522460938,2.202308177947998
E7.5-R1-C2,E7.5-R3-C3,25,182,166,37.15703201293945,3.6606364250183105
E7.5-R1-C2,E7.5-R3-C3,26,182,166,24.40374183654785,1.8172950744628906
E7.5-R1-C2,E7.5-R3-C3,27,182,166,10.543338775634766,1.324756145477295
E7.5-R1-C2,E7.5-R3-C3,28,182,166,17.583335876464844,1.5736241340637207
E7.5-R1-C2,E7.5-R3-C3,29,182,166,20.56283950805664,1.993471622467041
E7.5-R1-C2,E7.5-R3-C3,30,182,166,38.34613037109375,3.7760729789733887
E7.5-R1-C2,E7.5-R3-C3,31,182,166,21.754302978515625,1.8093252182006836
E7.5-R1-C2,E7.5-R3-C3,32,182,166,34.68083572387695,3.460653305053711
E7.5-R1-C2,E7.5-R3-C3,33,182,166,40.79315948486328,2.6445722579956055
E7.5-R1-C2,E7.5-R3-C3,34,182,166,37.95843505859375,3.4220638275146484
E7.5-R1-C2,E7.5-R3-C3,35,182,166,48.046810150146484,3.727721691131592
E7.5-R1-C2,E7.5-R3-C3,36,182,166,29.973203659057617,2.807952404022217
E7.5-R1-C2,E7.5-R3-C3,37,182,166,38.40244674682617,3.587860107421875
E7.5-R1-C2,E7.5-R3-C3,38,182,166,35.065711975097656,4.347084999084473
E7.5-R1-C2,E7.5-R3-C3,39,182,166,20.121665954589844,2.160855293273926
E7.5-R1-C2,E7.5-R3-C3,40,182,166,40.542442321777344,5.018180847167969
E7.5-R1-C2,E7.5-R3-C3,41,182,166,36.97521209716797,5.201534271240234
E7.5-R1-C2,E7.5-R3-C3,42,182,166,23.094470977783203,2.3311142921447754
E7.5-R1-C2,E7.5-R3-C3,43,182,166,53.097198486328125,5.499746799468994
E7.5-R1-C2,E7.5-R3-C3,44,182,166,29.384483337402344,3.2966041564941406
E7.5-R1-C2,E7.5-R3-C3,45,182,166,42.287696838378906,3.5238051414489746
E7.5-R1-C2,E7.5-R3-C3,46,182,166,39.4951171875,3.399311065673828
E7.5-R1-C2,E7.5-R3-C3,47,182,166,36.13975524902344,3.5957679748535156
E7.5-R1-C2,E7.5-R3-C3,48,182,166,48.32254409790039,3.4940028190612793
E7.5-R1-C2,E7.5-R3-C3,49,182,166,27.774181365966797,3.252892017364502
E7.5-R1-C2,E7.5-R3-C2,0,182,189,23.092548370361328,2.1175031661987305
E7.5-R1-C2,E7.5-R3-C2,1,182,189,13.741344451904297,1.4994754791259766
E7.5-R1-C2,E7.5-R3-C2,2,182,189,35.538780212402344,3.670844078063965
E7.5-R1-C2,E7.5-R3-C2,3,182,189,23.64773941040039,1.7482218742370605
E7.5-R1-C2,E7.5-R3-C2,4,182,189,41.3293342590332,2.779081344604492
E7.5-R1-C2,E7.5-R3-C2,5,182,189,49.46547317504883,3.3178677558898926
E7.5-R1-C2,E7.5-R3-C2,6,182,189,29.52549934387207,2.403341293334961
E7.5-R1-C2,E7.5-R3-C2,7,182,189,31.17190933227539,3.1474685668945312
E7.5-R1-C2,E7.5-R3-C2,8,182,189,33.053958892822266,2.2852559089660645
E7.5-R1-C2,E7.5-R3-C2,9,182,189,28.299640655517578,1.8958640098571777
E7.5-R1-C2,E7.5-R3-C2,10,182,189,35.07994079589844,3.3371596336364746
E7.5-R1-C2,E7.5-R3-C2,11,182,189,31.381317138671875,2.2189064025878906
E7.5-R1-C2,E7.5-R3-C2,12,182,189,24.88753890991211,1.9850831031799316
E7.5-R1-C2,E7.5-R3-C2,13,182,189,29.673763275146484,2.1517467498779297
E7.5-R1-C2,E7.5-R3-C2,14,182,189,29.207468032836914,2.2757935523986816
E7.5-R1-C2,E7.5-R3-C2,15,182,189,30.549482345581055,2.316328525543213
E7.5-R1-C2,E7.5-R3-C2,16,182,189,20.546724319458008,1.5747895240783691
E7.5-R1-C2,E7.5-R3-C2,17,182,189,19.019298553466797,1.6668400764465332
E7.5-R1-C2,E7.5-R3-C2,18,182,189,25.379947662353516,1.8603925704956055
E7.5-R1-C2,E7.5-R3-C2,19,182,189,30.56081771850586,2.113048553466797
E7.5-R1-C2,E7.5-R3-C2,20,182,189,19.822660446166992,1.6097831726074219
E7.5-R1-C2,E7.5-R3-C2,21,182,189,27.029781341552734,2.542285442352295
E7.5-R1-C2,E7.5-R3-C2,22,182,189,29.939884185791016,2.4852681159973145
E7.5-R1-C2,E7.5-R3-C2,23,182,189,43.66999435424805,3.2030434608459473
E7.5-R1-C2,E7.5-R3-C2,24,182,189,28.652610778808594,1.6887774467468262
E7.5-R1-C2,E7.5-R3-C2,25,182,189,37.97063446044922,2.546813488006592
E7.5-R1-C2,E7.5-R3-C2,26,182,189,32.912288665771484,2.7204179763793945
E7.5-R1-C2,E7.5-R3-C2,27,182,189,20.165573120117188,1.7601490020751953
E7.5-R1-C2,E7.5-R3-C2,28,182,189,32.92469787597656,2.315943717956543
E7.5-R1-C2,E7.5-R3-C2,29,182,189,19.76713752746582,1.7180156707763672
E7.5-R1-C2,E7.5-R3-C2,30,182,189,26.388484954833984,2.104586124420166
E7.5-R1-C2,E7.5-R3-C2,31,182,189,19.044601440429688,1.6086220741271973
E7.5-R1-C2,E7.5-R3-C2,32,182,189,35.89106750488281,2.281449317932129
E7.5-R1-C2,E7.5-R3-C2,33,182,189,28.101512908935547,2.1146492958068848
E7.5-R1-C2,E7.5-R3-C2,34,182,189,21.288009643554688,2.0631837844848633
E7.5-R1-C2,E7.5-R3-C2,35,182,189,41.335838317871094,5.028642177581787
E7.5-R1-C2,E7.5-R3-C2,36,182,189,26.65392303466797,2.273299217224121
E7.5-R1-C2,E7.5-R3-C2,37,182,189,36.85211944580078,2.5995006561279297
E7.5-R1-C2,E7.5-R3-C2,38,182,189,46.367313385009766,4.204764366149902
E7.5-R1-C2,E7.5-R3-C2,39,182,189,17.894180297851562,2.3937087059020996
E7.5-R1-C2,E7.5-R3-C2,40,182,189,34.25232696533203,3.339718818664551
E7.5-R1-C2,E7.5-R3-C2,41,182,189,65.81741333007812,7.282505989074707
E7.5-R1-C2,E7.5-R3-C2,42,182,189,30.716163635253906,3.3265886306762695
E7.5-R1-C2,E7.5-R3-C2,43,182,189,24.00884437561035,2.4863901138305664
E7.5-R1-C2,E7.5-R3-C2,44,182,189,47.266902923583984,3.6401758193969727
E7.5-R1-C2,E7.5-R3-C2,45,182,189,21.05704689025879,2.237509250640869
E7.5-R1-C2,E7.5-R3-C2,46,182,189,23.17168426513672,2.543086528778076
E7.5-R1-C2,E7.5-R3-C2,47,182,189,43.264129638671875,3.306302070617676
E7.5-R1-C2,E7.5-R3-C2,48,182,189,32.67136764526367,3.3895273208618164
E7.5-R1-C2,E7.5-R3-C2,49,182,189,23.342979431152344,2.4117517471313477
E7.5-R1-C2,E8.0-R1-C1,0,182,2444,40.521812438964844,2.468960762023926
E7.5-R1-C2,E8.0-R1-C1,1,182,2444,38.005104064941406,2.2574801445007324
E7.5-R1-C2,E8.0-R1-C1,2,182,2444,39.10917663574219,2.530074119567871
E7.5-R1-C2,E8.0-R1-C1,3,182,2444,48.74715042114258,2.1953001022338867
E7.5-R1-C2,E8.0-R1-C1,4,182,2444,36.275917053222656,2.163710594177246
E7.5-R1-C2,E8.0-R1-C1,5,182,2444,36.64415740966797,2.2439775466918945
E7.5-R1-C2,E8.0-R1-C1,6,182,2444,40.9058837890625,1.9051637649536133
E7.5-R1-C2,E8.0-R1-C1,7,182,2444,41.94894790649414,2.919078826904297
E7.5-R1-C2,E8.0-R1-C1,8,182,2444,42.29517364501953,2.6707048416137695
E7.5-R1-C2,E8.0-R1-C1,9,182,2444,39.99713897705078,2.3484020233154297
E7.5-R1-C2,E8.0-R1-C1,10,182,2444,41.416221618652344,2.7774362564086914
E7.5-R1-C2,E8.0-R1-C1,11,182,2444,45.81555938720703,2.4652247428894043
E7.5-R1-C2,E8.0-R1-C1,12,182,2444,43.808807373046875,1.9332036972045898
E7.5-R1-C2,E8.0-R1-C1,13,182,2444,34.68525695800781,2.3434176445007324
E7.5-R1-C2,E8.0-R1-C1,14,182,2444,31.701650619506836,1.7795653343200684
E7.5-R1-C2,E8.0-R1-C1,15,182,2444,37.515953063964844,2.217538833618164
E7.5-R1-C2,E8.0-R1-C1,16,182,2444,42.54201126098633,2.591042995452881
E7.5-R1-C2,E8.0-R1-C1,17,182,2444,32.00227355957031,1.835179328918457
E7.5-R1-C2,E8.0-R1-C1,18,182,2444,34.81288146972656,2.5885391235351562
E7.5-R1-C2,E8.0-R1-C1,19,182,2444,38.79545974731445,2.8499670028686523
E7.5-R1-C2,E8.0-R1-C1,20,182,2444,38.09954071044922,2.7071681022644043
E7.5-R1-C2,E8.0-R1-C1,21,182,2444,33.8756217956543,2.083831310272217
E7.5-R1-C2,E8.0-R1-C1,22,182,2444,38.73103332519531,2.463667392730713
E7.5-R1-C2,E8.0-R1-C1,23,182,2444,40.17857360839844,2.458545684814453
E7.5-R1-C2,E8.0-R1-C1,24,182,2444,39.52009582519531,2.5877504348754883
E7.5-R1-C2,E8.0-R1-C1,25,182,2444,36.83943176269531,2.3048410415649414
E7.5-R1-C2,E8.0-R1-C1,26,182,2444,35.91565704345703,1.9609832763671875
E7.5-R1-C2,E8.0-R1-C1,27,182,2444,38.286865234375,2.4906058311462402
E7.5-R1-C2,E8.0-R1-C1,28,182,2444,33.203636169433594,1.9074468612670898
E7.5-R1-C2,E8.0-R1-C1,29,182,2444,38.88700485229492,2.2068939208984375
E7.5-R1-C2,E8.0-R1-C1,30,182,2444,39.817867279052734,2.7152538299560547
E7.5-R1-C2,E8.0-R1-C1,31,182,2444,38.90654754638672,2.3627376556396484
E7.5-R1-C2,E8.0-R1-C1,32,182,2444,39.16486358642578,2.4996204376220703
E7.5-R1-C2,E8.0-R1-C1,33,182,2444,50.024383544921875,3.059760570526123
E7.5-R1-C2,E8.0-R1-C1,34,182,2444,32.78676223754883,2.357004165649414
E7.5-R1-C2,E8.0-R1-C1,35,182,2444,49.49766540527344,4.351398944854736
E7.5-R1-C2,E8.0-R1-C1,36,182,2444,35.66926574707031,2.458542823791504
E7.5-R1-C2,E8.0-R1-C1,37,182,2444,39.40745162963867,2.736692428588867
E7.5-R1-C2,E8.0-R1-C1,38,182,2444,44.34858703613281,2.4497833251953125
E7.5-R1-C2,E8.0-R1-C1,39,182,2444,41.36224365234375,2.7106618881225586
E7.5-R1-C2,E8.0-R1-C1,40,182,2444,43.9632568359375,2.79794979095459
E7.5-R1-C2,E8.0-R1-C1,41,182,2444,48.883724212646484,3.026339054107666
E7.5-R1-C2,E8.0-R1-C1,42,182,2444,37.64047622680664,2.591851234436035
E7.5-R1-C2,E8.0-R1-C1,43,182,2444,40.35883331298828,2.6800642013549805
E7.5-R1-C2,E8.0-R1-C1,44,182,2444,40.63077163696289,2.0598411560058594
E7.5-R1-C2,E8.0-R1-C1,45,182,2444,47.618629455566406,2.5555381774902344
E7.5-R1-C2,E8.0-R1-C1,46,182,2444,41.97526931762695,2.5593652725219727
E7.5-R1-C2,E8.0-R1-C1,47,182,2444,47.096092224121094,3.192870616912842
E7.5-R1-C2,E8.0-R1-C1,48,182,2444,44.515380859375,3.230010986328125
E7.5-R1-C2,E8.0-R1-C1,49,182,2444,37.51670455932617,2.372164726257324
E7.5-R1-C2,E8.0-R1-C3,0,182,359,42.69549560546875,2.812932014465332
E7.5-R1-C2,E8.0-R1-C3,1,182,359,43.86009979248047,3.5921735763549805
E7.5-R1-C2,E8.0-R1-C3,2,182,359,38.92950439453125,2.7467708587646484
E7.5-R1-C2,E8.0-R1-C3,3,182,359,35.13166427612305,2.2105865478515625
E7.5-R1-C2,E8.0-R1-C3,4,182,359,32.32867431640625,2.207540512084961
E7.5-R1-C2,E8.0-R1-C3,5,182,359,43.46038055419922,2.9208059310913086
E7.5-R1-C2,E8.0-R1-C3,6,182,359,31.253219604492188,2.505046844482422
E7.5-R1-C2,E8.0-R1-C3,7,182,359,35.61896514892578,2.137493133544922
E7.5-R1-C2,E8.0-R1-C3,8,182,359,34.15788269042969,2.361687660217285
E7.5-R1-C2,E8.0-R1-C3,9,182,359,53.0008659362793,3.2999486923217773
E7.5-R1-C2,E8.0-R1-C3,10,182,359,39.36939239501953,2.876622200012207
E7.5-R1-C2,E8.0-R1-C3,11,182,359,37.948486328125,2.921621322631836
E7.5-R1-C2,E8.0-R1-C3,12,182,359,43.33158493041992,2.549837112426758
E7.5-R1-C2,E8.0-R1-C3,13,182,359,39.136077880859375,2.643688201904297
E7.5-R1-C2,E8.0-R1-C3,14,182,359,55.87723159790039,2.7946176528930664
E7.5-R1-C2,E8.0-R1-C3,15,182,359,38.099945068359375,3.0428943634033203
E7.5-R1-C2,E8.0-R1-C3,16,182,359,33.52505874633789,2.646810531616211
E7.5-R1-C2,E8.0-R1-C3,17,182,359,41.77766799926758,2.844968795776367
E7.5-R1-C2,E8.0-R1-C3,18,182,359,42.679649353027344,2.5938167572021484
E7.5-R1-C2,E8.0-R1-C3,19,182,359,41.088600158691406,2.536545753479004
E7.5-R1-C2,E8.0-R1-C3,20,182,359,41.92011260986328,3.22196102142334
E7.5-R1-C2,E8.0-R1-C3,21,182,359,34.00183868408203,2.3979787826538086
E7.5-R1-C2,E8.0-R1-C3,22,182,359,57.145263671875,3.87949275970459
E7.5-R1-C2,E8.0-R1-C3,23,182,359,54.15224838256836,3.249553680419922
E7.5-R1-C2,E8.0-R1-C3,24,182,359,43.92756271362305,2.4705042839050293
E7.5-R1-C2,E8.0-R1-C3,25,182,359,37.07870101928711,2.824131488800049
E7.5-R1-C2,E8.0-R1-C3,26,182,359,36.57111740112305,2.438717842102051
E7.5-R1-C2,E8.0-R1-C3,27,182,359,30.98175048828125,2.1873841285705566
E7.5-R1-C2,E8.0-R1-C3,28,182,359,35.757659912109375,3.0286455154418945
E7.5-R1-C2,E8.0-R1-C3,29,182,359,43.913917541503906,2.3652849197387695
E7.5-R1-C2,E8.0-R1-C3,30,182,359,62.761592864990234,4.520141124725342
E7.5-R1-C2,E8.0-R1-C3,31,182,359,36.54086685180664,2.6485862731933594
E7.5-R1-C2,E8.0-R1-C3,32,182,359,39.387603759765625,2.7601118087768555
E7.5-R1-C2,E8.0-R1-C3,33,182,359,35.36214065551758,2.799492835998535
E7.5-R1-C2,E8.0-R1-C3,34,182,359,60.63987731933594,3.60707950592041
E7.5-R1-C2,E8.0-R1-C3,35,182,359,35.23398971557617,2.5340194702148438
E7.5-R1-C2,E8.0-R1-C3,36,182,359,36.95142364501953,3.1740665435791016
E7.5-R1-C2,E8.0-R1-C3,37,182,359,36.97679138183594,3.178036689758301
E7.5-R1-C2,E8.0-R1-C3,38,182,359,42.96647262573242,3.472421169281006
E7.5-R1-C2,E8.0-R1-C3,39,182,359,34.17338943481445,3.1046977043151855
E7.5-R1-C2,E8.0-R1-C3,40,182,359,40.69013977050781,3.1705756187438965
E7.5-R1-C2,E8.0-R1-C3,41,182,359,42.92083740234375,3.793001174926758
E7.5-R1-C2,E8.0-R1-C3,42,182,359,41.114959716796875,3.4291181564331055
E7.5-R1-C2,E8.0-R1-C3,43,182,359,41.93018341064453,3.254359245300293
E7.5-R1-C2,E8.0-R1-C3,44,182,359,39.44294357299805,2.9019765853881836
E7.5-R1-C2,E8.0-R1-C3,45,182,359,48.393096923828125,3.47567081451416
E7.5-R1-C2,E8.0-R1-C3,46,182,359,47.55934143066406,3.1471920013427734
E7.5-R1-C2,E8.0-R1-C3,47,182,359,44.48339080810547,3.744832992553711
E7.5-R1-C2,E8.0-R1-C3,48,182,359,40.98832702636719,4.077448844909668
E7.5-R1-C2,E8.0-R1-C3,49,182,359,61.207672119140625,3.289698600769043
E7.5-R1-C2,E8.0-R1-C2,0,182,1400,61.80470275878906,3.589226722717285
E7.5-R1-C2,E8.0-R1-C2,1,182,1400,42.194114685058594,2.6352033615112305
E7.5-R1-C2,E8.0-R1-C2,2,182,1400,40.705543518066406,2.666508674621582
E7.5-R1-C2,E8.0-R1-C2,3,182,1400,35.10575866699219,1.9244914054870605
E7.5-R1-C2,E8.0-R1-C2,4,182,1400,37.81557083129883,2.37727689743042
E7.5-R1-C2,E8.0-R1-C2,5,182,1400,35.277835845947266,2.080023765563965
E7.5-R1-C2,E8.0-R1-C2,6,182,1400,37.872161865234375,2.7052955627441406
E7.5-R1-C2,E8.0-R1-C2,7,182,1400,36.51640319824219,2.2527875900268555
E7.5-R1-C2,E8.0-R1-C2,8,182,1400,43.653865814208984,1.9554719924926758
E7.5-R1-C2,E8.0-R1-C2,9,182,1400,43.443580627441406,2.6065406799316406
E7.5-R1-C2,E8.0-R1-C2,10,182,1400,36.507774353027344,2.1607117652893066
E7.5-R1-C2,E8.0-R1-C2,11,182,1400,41.47563552856445,2.692157745361328
E7.5-R1-C2,E8.0-R1-C2,12,182,1400,41.24338150024414,2.4898948669433594
E7.5-R1-C2,E8.0-R1-C2,13,182,1400,38.50986099243164,2.0805225372314453
E7.5-R1-C2,E8.0-R1-C2,14,182,1400,42.14610290527344,2.6577205657958984
E7.5-R1-C2,E8.0-R1-C2,15,182,1400,39.72230911254883,2.2184648513793945
E7.5-R1-C2,E8.0-R1-C2,16,182,1400,36.65815734863281,2.1248831748962402
E7.5-R1-C2,E8.0-R1-C2,17,182,1400,43.03315734863281,2.9172916412353516
E7.5-R1-C2,E8.0-R1-C2,18,182,1400,44.75684356689453,2.7897911071777344
E7.5-R1-C2,E8.0-R1-C2,19,182,1400,44.828617095947266,2.3678741455078125
E7.5-R1-C2,E8.0-R1-C2,20,182,1400,40.23699951171875,2.1125049591064453
E7.5-R1-C2,E8.0-R1-C2,21,182,1400,42.090850830078125,2.537860870361328
E7.5-R1-C2,E8.0-R1-C2,22,182,1400,49.139198303222656,2.9763102531433105
E7.5-R1-C2,E8.0-R1-C2,23,182,1400,41.242225646972656,2.3866567611694336
E7.5-R1-C2,E8.0-R1-C2,24,182,1400,46.950748443603516,2.9605274200439453
E7.5-R1-C2,E8.0-R1-C2,25,182,1400,37.92426300048828,2.167811870574951
E7.5-R1-C2,E8.0-R1-C2,26,182,1400,37.454246520996094,1.915665626525879
E7.5-R1-C2,E8.0-R1-C2,27,182,1400,35.98776626586914,2.163463592529297
E7.5-R1-C2,E8.0-R1-C2,28,182,1400,41.44683837890625,2.458889961242676
E7.5-R1-C2,E8.0-R1-C2,29,182,1400,41.38978576660156,2.567666530609131
E7.5-R1-C2,E8.0-R1-C2,30,182,1400,43.97044372558594,2.5751304626464844
E7.5-R1-C2,E8.0-R1-C2,31,182,1400,28.9407958984375,2.0161237716674805
E7.5-R1-C2,E8.0-R1-C2,32,182,1400,30.881282806396484,2.061227798461914
E7.5-R1-C2,E8.0-R1-C2,33,182,1400,44.866695404052734,3.525559425354004
E7.5-R1-C2,E8.0-R1-C2,34,182,1400,42.13799285888672,3.046907901763916
E7.5-R1-C2,E8.0-R1-C2,35,182,1400,32.7904167175293,2.1363039016723633
E7.5-R1-C2,E8.0-R1-C2,36,182,1400,47.78570556640625,2.971306800842285
E7.5-R1-C2,E8.0-R1-C2,37,182,1400,43.75578308105469,3.452712059020996
E7.5-R1-C2,E8.0-R1-C2,38,182,1400,36.069358825683594,2.429499626159668
E7.5-R1-C2,E8.0-R1-C2,39,182,1400,29.538429260253906,1.84210205078125
E7.5-R1-C2,E8.0-R1-C2,40,182,1400,42.054649353027344,2.410731315612793
E7.5-R1-C2,E8.0-R1-C2,41,182,1400,63.965606689453125,4.79070520401001
E7.5-R1-C2,E8.0-R1-C2,42,182,1400,54.857765197753906,3.1747970581054688
E7.5-R1-C2,E8.0-R1-C2,43,182,1400,34.305458068847656,2.10263729095459
E7.5-R1-C2,E8.0-R1-C2,44,182,1400,48.253074645996094,2.8606114387512207
E7.5-R1-C2,E8.0-R1-C2,45,182,1400,37.59217834472656,1.975661277770996
