cell_type,stage,germ_layer,3,4,5,9,12,14,15,16,17,19,20,21,23,25,26,27,28,30,33,35,37,38,39,41,45,47,48,49,50,54,56,57,59,60,66,67
Otic placode,E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30584018076036523,0.0,0.0,0.0,0.0,0.0
Otic placode,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otic placode,E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otic sensory neuron,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266435725066146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otic sensory neuron,E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806390585339066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31111076039761404,0.0,0.0
Pharyngeal arch mesenchyme,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.5910765824997838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853479256469812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351376169216545,0.0,0.0,0.0,0.0,0.0,0.631761471460755
Pharyngeal arch mesenchyme,E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.6162207911011659,0.0,0.0,0.0,0.0,0.4037615672702743,0.0,0.0,0.3985141255063773,0.0,0.0,0.40484166320099274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4747817460302743,0.0,0.0,0.0,0.0,0.0,0.0
Pre-placodal ectoderm,E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pre-placodal ectoderm,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roof plate,E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31632496506908686,0.38003118948283693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
